# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	gammaInt_solver	gammaInt_initial	gammaInt_final	gammaInt_iters	gammaInt_converged	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged	ReThetat_solver	ReThetat_initial	ReThetat_final	ReThetat_iters	ReThetat_converged
695           	DILUPBiCGStab	7.291620e-06	2.312960e-08	1	1.157630e-05	9.854270e-08	1	false	DILUPBiCGStab	1.033320e-05	5.070370e-08	1	true	GAMG	1.012090e-05	7.888170e-08	7	true	DILUPBiCGStab	4.898210e-06	2.398620e-08	1	true	DILUPBiCGStab	1.101370e-07	2.024390e-09	1	true	DILUPBiCGStab	5.312880e-06	2.416990e-09	1	true
696           	DILUPBiCGStab	7.284350e-06	2.312290e-08	1	1.156690e-05	9.855650e-08	1	false	DILUPBiCGStab	1.031900e-05	5.070540e-08	1	true	GAMG	1.009400e-05	7.896360e-08	7	true	DILUPBiCGStab	4.890280e-06	2.394990e-08	1	true	DILUPBiCGStab	1.100520e-07	2.021080e-09	1	true	DILUPBiCGStab	5.315010e-06	2.413450e-09	1	true
697           	DILUPBiCGStab	7.277130e-06	2.311620e-08	1	1.155760e-05	9.857260e-08	1	false	DILUPBiCGStab	1.030530e-05	5.070580e-08	1	true	GAMG	1.008830e-05	7.901830e-08	7	true	DILUPBiCGStab	4.885660e-06	2.389640e-08	1	true	DILUPBiCGStab	1.098600e-07	2.017370e-09	1	true	DILUPBiCGStab	5.314980e-06	2.409730e-09	1	true
698           	DILUPBiCGStab	7.269900e-06	2.310930e-08	1	1.154840e-05	9.859010e-08	1	false	DILUPBiCGStab	1.029150e-05	5.070900e-08	1	true	GAMG	1.009370e-05	7.910630e-08	7	true	DILUPBiCGStab	4.890960e-06	2.384940e-08	1	true	DILUPBiCGStab	1.097310e-07	2.013960e-09	1	true	DILUPBiCGStab	5.316950e-06	2.406770e-09	1	true
699           	DILUPBiCGStab	7.262770e-06	2.310240e-08	1	1.153920e-05	9.860750e-08	1	false	DILUPBiCGStab	1.027730e-05	5.070590e-08	1	true	GAMG	1.009550e-05	7.915330e-08	7	true	DILUPBiCGStab	4.879330e-06	2.380520e-08	1	true	DILUPBiCGStab	1.098790e-07	2.014610e-09	1	true	DILUPBiCGStab	5.301190e-06	2.404340e-09	1	true
700           	DILUPBiCGStab	7.255560e-06	2.309480e-08	1	1.152990e-05	9.862620e-08	1	false	DILUPBiCGStab	1.026320e-05	5.070890e-08	1	true	GAMG	1.009060e-05	7.926170e-08	7	true	DILUPBiCGStab	4.867590e-06	2.376190e-08	1	true	DILUPBiCGStab	1.094240e-07	2.006920e-09	1	true	DILUPBiCGStab	5.309430e-06	2.402050e-09	1	true
701           	DILUPBiCGStab	7.248440e-06	2.308760e-08	1	1.152090e-05	9.864350e-08	1	false	DILUPBiCGStab	1.024950e-05	5.071290e-08	1	true	GAMG	1.008650e-05	7.932710e-08	7	true	DILUPBiCGStab	4.869690e-06	2.373550e-08	1	true	DILUPBiCGStab	1.093050e-07	2.004790e-09	1	true	DILUPBiCGStab	5.312870e-06	2.398800e-09	1	true
702           	DILUPBiCGStab	7.241300e-06	2.308000e-08	1	1.151200e-05	9.865960e-08	1	false	DILUPBiCGStab	1.023530e-05	5.071960e-08	1	true	GAMG	1.008030e-05	7.941870e-08	7	true	DILUPBiCGStab	4.860640e-06	2.369900e-08	1	true	DILUPBiCGStab	1.091700e-07	2.001480e-09	1	true	DILUPBiCGStab	5.314640e-06	2.396440e-09	1	true
703           	DILUPBiCGStab	7.234200e-06	2.307260e-08	1	1.150330e-05	9.867690e-08	1	false	DILUPBiCGStab	1.022140e-05	5.071690e-08	1	true	GAMG	1.006740e-05	7.948620e-08	7	true	DILUPBiCGStab	4.852000e-06	2.366170e-08	1	true	DILUPBiCGStab	1.088980e-07	1.997440e-09	1	true	DILUPBiCGStab	5.316500e-06	2.394100e-09	1	true
704           	DILUPBiCGStab	7.227090e-06	2.306490e-08	1	1.149430e-05	9.869350e-08	1	false	DILUPBiCGStab	1.020760e-05	5.071650e-08	1	true	GAMG	1.005770e-05	7.958910e-08	7	true	DILUPBiCGStab	4.860080e-06	2.362810e-08	1	true	DILUPBiCGStab	1.087050e-07	1.993370e-09	1	true	DILUPBiCGStab	5.317310e-06	2.391220e-09	1	true
705           	DILUPBiCGStab	7.220050e-06	2.305740e-08	1	1.148560e-05	9.871510e-08	1	false	DILUPBiCGStab	1.019440e-05	5.071580e-08	1	true	GAMG	1.005070e-05	7.966410e-08	7	true	DILUPBiCGStab	4.857400e-06	2.359130e-08	1	true	DILUPBiCGStab	1.086180e-07	1.991700e-09	1	true	DILUPBiCGStab	5.319960e-06	2.389120e-09	1	true
706           	DILUPBiCGStab	7.212950e-06	2.304950e-08	1	1.147680e-05	9.873790e-08	1	false	DILUPBiCGStab	1.018080e-05	5.071810e-08	1	true	GAMG	1.003480e-05	7.977700e-08	7	true	DILUPBiCGStab	4.848530e-06	2.354500e-08	1	true	DILUPBiCGStab	1.084470e-07	1.987630e-09	1	true	DILUPBiCGStab	5.319930e-06	2.387260e-09	1	true
707           	DILUPBiCGStab	7.205900e-06	2.304180e-08	1	1.146830e-05	9.876040e-08	1	false	DILUPBiCGStab	1.016730e-05	5.071500e-08	1	true	GAMG	1.002720e-05	7.983520e-08	7	true	DILUPBiCGStab	4.844090e-06	2.350630e-08	1	true	DILUPBiCGStab	1.083660e-07	1.985900e-09	1	true	DILUPBiCGStab	5.322390e-06	2.385800e-09	1	true
708           	DILUPBiCGStab	7.198880e-06	2.303370e-08	1	1.145960e-05	9.878260e-08	1	false	DILUPBiCGStab	1.015300e-05	5.071210e-08	1	true	GAMG	1.002500e-05	7.990320e-08	7	true	DILUPBiCGStab	4.847900e-06	2.347290e-08	1	true	DILUPBiCGStab	1.082740e-07	1.983660e-09	1	true	DILUPBiCGStab	5.322100e-06	2.383350e-09	1	true
709           	DILUPBiCGStab	7.191860e-06	2.302550e-08	1	1.145090e-05	9.880300e-08	1	false	DILUPBiCGStab	1.014010e-05	5.070870e-08	1	true	GAMG	1.002600e-05	7.994120e-08	7	true	DILUPBiCGStab	4.848390e-06	2.345350e-08	1	true	DILUPBiCGStab	1.079710e-07	1.978680e-09	1	true	DILUPBiCGStab	5.324950e-06	2.381430e-09	1	true
710           	DILUPBiCGStab	7.184810e-06	2.301700e-08	1	1.144210e-05	9.882130e-08	1	false	DILUPBiCGStab	1.012640e-05	5.070310e-08	1	true	GAMG	1.002510e-05	8.001090e-08	7	true	DILUPBiCGStab	4.839530e-06	2.341720e-08	1	true	DILUPBiCGStab	1.078120e-07	1.975060e-09	1	true	DILUPBiCGStab	5.321820e-06	2.379780e-09	1	true
711           	DILUPBiCGStab	7.177810e-06	2.300770e-08	1	1.143380e-05	9.884640e-08	1	false	DILUPBiCGStab	1.011250e-05	5.069590e-08	1	true	GAMG	9.994580e-06	8.005190e-08	7	true	DILUPBiCGStab	4.830120e-06	2.336540e-08	1	true	DILUPBiCGStab	1.078170e-07	1.974420e-09	1	true	DILUPBiCGStab	5.322880e-06	2.378240e-09	1	true
712           	DILUPBiCGStab	7.170760e-06	2.299820e-08	1	1.142550e-05	9.888610e-08	1	false	DILUPBiCGStab	1.009820e-05	5.068350e-08	1	true	GAMG	1.011260e-05	8.013370e-08	7	true	DILUPBiCGStab	4.832280e-06	2.333290e-08	1	true	DILUPBiCGStab	1.073880e-07	1.969030e-09	1	true	DILUPBiCGStab	5.324290e-06	2.374970e-09	1	true
713           	DILUPBiCGStab	7.163760e-06	2.298930e-08	1	1.141660e-05	9.889690e-08	1	false	DILUPBiCGStab	1.008510e-05	5.067700e-08	1	true	GAMG	1.012940e-05	8.022060e-08	7	true	DILUPBiCGStab	4.827950e-06	2.330150e-08	1	true	DILUPBiCGStab	1.070030e-07	1.964040e-09	1	true	DILUPBiCGStab	5.326250e-06	2.373360e-09	1	true
714           	DILUPBiCGStab	7.156780e-06	2.297990e-08	1	1.140770e-05	9.890790e-08	1	false	DILUPBiCGStab	1.007200e-05	5.067220e-08	1	true	GAMG	1.009570e-05	8.034720e-08	7	true	DILUPBiCGStab	4.826600e-06	2.327470e-08	1	true	DILUPBiCGStab	1.068140e-07	1.961060e-09	1	true	DILUPBiCGStab	5.325380e-06	2.372070e-09	1	true
715           	DILUPBiCGStab	7.149790e-06	2.297030e-08	1	1.139890e-05	9.891910e-08	1	false	DILUPBiCGStab	1.005900e-05	5.066640e-08	1	true	GAMG	1.006290e-05	8.049930e-08	7	true	DILUPBiCGStab	4.818910e-06	2.324230e-08	1	true	DILUPBiCGStab	1.067470e-07	1.958600e-09	1	true	DILUPBiCGStab	5.320210e-06	2.370470e-09	1	true
716           	DILUPBiCGStab	7.142860e-06	2.296070e-08	1	1.139040e-05	9.893230e-08	1	false	DILUPBiCGStab	1.004510e-05	5.065770e-08	1	true	GAMG	1.003740e-05	8.063410e-08	7	true	DILUPBiCGStab	4.820650e-06	2.321420e-08	1	true	DILUPBiCGStab	1.067640e-07	1.958380e-09	1	true	DILUPBiCGStab	5.322750e-06	2.369830e-09	1	true
717           	DILUPBiCGStab	7.135910e-06	2.295040e-08	1	1.138210e-05	9.895270e-08	1	false	DILUPBiCGStab	1.003280e-05	5.065910e-08	1	true	GAMG	1.012260e-05	8.078050e-08	7	true	DILUPBiCGStab	4.813930e-06	2.318360e-08	1	true	DILUPBiCGStab	1.062690e-07	1.951910e-09	1	true	DILUPBiCGStab	5.323660e-06	2.369030e-09	1	true
718           	DILUPBiCGStab	7.129020e-06	2.294010e-08	1	1.137410e-05	9.897320e-08	1	false	DILUPBiCGStab	1.002010e-05	5.065680e-08	1	true	GAMG	1.018510e-05	8.092180e-08	7	true	DILUPBiCGStab	4.812550e-06	2.316240e-08	1	true	DILUPBiCGStab	1.063520e-07	1.950450e-09	1	true	DILUPBiCGStab	5.325590e-06	2.367820e-09	1	true
719           	DILUPBiCGStab	7.122140e-06	2.292950e-08	1	1.136570e-05	9.898910e-08	1	false	DILUPBiCGStab	1.000740e-05	5.065040e-08	1	true	GAMG	1.019730e-05	8.103630e-08	7	true	DILUPBiCGStab	4.805710e-06	2.313080e-08	1	true	DILUPBiCGStab	1.062380e-07	1.947780e-09	1	true	DILUPBiCGStab	5.325170e-06	2.366430e-09	1	true
720           	DILUPBiCGStab	7.115320e-06	2.291880e-08	1	1.135730e-05	9.900380e-08	1	false	DILUPBiCGStab	9.993540e-06	5.063760e-08	1	true	GAMG	1.014150e-05	8.111790e-08	7	true	DILUPBiCGStab	4.798760e-06	2.310060e-08	1	true	DILUPBiCGStab	1.063080e-07	1.949070e-09	1	true	DILUPBiCGStab	5.325330e-06	2.364830e-09	1	true
721           	DILUPBiCGStab	7.108420e-06	2.290730e-08	1	1.134870e-05	9.902080e-08	1	false	DILUPBiCGStab	9.980770e-06	5.062640e-08	1	true	GAMG	1.008300e-05	8.117480e-08	7	true	DILUPBiCGStab	4.796450e-06	2.308100e-08	1	true	DILUPBiCGStab	1.057130e-07	1.940900e-09	1	true	DILUPBiCGStab	5.325640e-06	2.363100e-09	1	true
722           	DILUPBiCGStab	7.101600e-06	2.289610e-08	1	1.134050e-05	9.903810e-08	1	false	DILUPBiCGStab	9.967830e-06	5.061600e-08	1	true	GAMG	1.003800e-05	8.117220e-08	7	true	DILUPBiCGStab	4.798900e-06	2.306360e-08	1	true	DILUPBiCGStab	1.056870e-07	1.939780e-09	1	true	DILUPBiCGStab	5.325880e-06	2.361410e-09	1	true
723           	DILUPBiCGStab	7.094740e-06	2.288490e-08	1	1.133210e-05	9.905430e-08	1	false	DILUPBiCGStab	9.955630e-06	5.060860e-08	1	true	GAMG	1.000950e-05	8.116140e-08	7	true	DILUPBiCGStab	4.812370e-06	2.306400e-08	1	true	DILUPBiCGStab	1.054610e-07	1.936190e-09	1	true	DILUPBiCGStab	5.326120e-06	2.359440e-09	1	true
724           	DILUPBiCGStab	7.087930e-06	2.287360e-08	1	1.132390e-05	9.906970e-08	1	false	DILUPBiCGStab	9.943750e-06	5.060420e-08	1	true	GAMG	9.993120e-06	8.115770e-08	7	true	DILUPBiCGStab	4.806460e-06	2.304270e-08	1	true	DILUPBiCGStab	1.055350e-07	1.935320e-09	1	true	DILUPBiCGStab	5.326180e-06	2.357270e-09	1	true
725           	DILUPBiCGStab	7.081130e-06	2.286220e-08	1	1.131570e-05	9.908740e-08	1	false	DILUPBiCGStab	9.929930e-06	5.059020e-08	1	true	GAMG	9.983840e-06	8.121000e-08	7	true	DILUPBiCGStab	4.788590e-06	2.300280e-08	1	true	DILUPBiCGStab	1.055820e-07	1.935100e-09	1	true	DILUPBiCGStab	5.326410e-06	2.354760e-09	1	true
726           	DILUPBiCGStab	7.074290e-06	2.285040e-08	1	1.130750e-05	9.910710e-08	1	false	DILUPBiCGStab	9.917550e-06	5.058360e-08	1	true	GAMG	1.002300e-05	8.128220e-08	7	true	DILUPBiCGStab	4.792130e-06	2.298870e-08	1	true	DILUPBiCGStab	1.051880e-07	1.929070e-09	1	true	DILUPBiCGStab	5.326850e-06	2.351540e-09	1	true
727           	DILUPBiCGStab	7.067490e-06	2.283790e-08	1	1.129910e-05	9.912330e-08	1	false	DILUPBiCGStab	9.905140e-06	5.058370e-08	1	true	GAMG	1.003750e-05	8.140950e-08	7	true	DILUPBiCGStab	4.795350e-06	2.297000e-08	1	true	DILUPBiCGStab	1.049680e-07	1.926560e-09	1	true	DILUPBiCGStab	5.327020e-06	2.348730e-09	1	true
728           	DILUPBiCGStab	7.060730e-06	2.282550e-08	1	1.129100e-05	9.913770e-08	1	false	DILUPBiCGStab	9.892310e-06	5.057350e-08	1	true	GAMG	1.002680e-05	8.152460e-08	7	true	DILUPBiCGStab	4.784130e-06	2.292850e-08	1	true	DILUPBiCGStab	1.051360e-07	1.927230e-09	1	true	DILUPBiCGStab	5.315990e-06	2.345290e-09	1	true
729           	DILUPBiCGStab	7.053890e-06	2.281260e-08	1	1.128250e-05	9.915210e-08	1	false	DILUPBiCGStab	9.880290e-06	5.056600e-08	1	true	GAMG	1.001090e-05	8.166490e-08	7	true	DILUPBiCGStab	4.775950e-06	2.290830e-08	1	true	DILUPBiCGStab	1.047170e-07	1.921090e-09	1	true	DILUPBiCGStab	5.319160e-06	2.342720e-09	1	true
730           	DILUPBiCGStab	7.047130e-06	2.279950e-08	1	1.127410e-05	9.916500e-08	1	false	DILUPBiCGStab	9.867780e-06	5.055370e-08	1	true	GAMG	1.000050e-05	8.176020e-08	7	true	DILUPBiCGStab	4.769220e-06	2.288720e-08	1	true	DILUPBiCGStab	1.047320e-07	1.920390e-09	1	true	DILUPBiCGStab	5.320140e-06	2.340650e-09	1	true
731           	DILUPBiCGStab	7.040370e-06	2.278600e-08	1	1.126590e-05	9.917630e-08	1	false	DILUPBiCGStab	9.854590e-06	5.054020e-08	1	true	GAMG	9.989950e-06	8.181250e-08	7	true	DILUPBiCGStab	4.766000e-06	2.287130e-08	1	true	DILUPBiCGStab	1.046390e-07	1.919940e-09	1	true	DILUPBiCGStab	5.319880e-06	2.337230e-09	1	true
732           	DILUPBiCGStab	7.033570e-06	2.277230e-08	1	1.125760e-05	9.918880e-08	1	false	DILUPBiCGStab	9.843330e-06	5.053350e-08	1	true	GAMG	9.982830e-06	8.185420e-08	7	true	DILUPBiCGStab	4.780700e-06	2.287470e-08	1	true	DILUPBiCGStab	1.042260e-07	1.913070e-09	1	true	DILUPBiCGStab	5.320980e-06	2.334620e-09	1	true
733           	DILUPBiCGStab	7.026780e-06	2.275850e-08	1	1.124910e-05	9.920230e-08	1	false	DILUPBiCGStab	9.831400e-06	5.052290e-08	1	true	GAMG	1.001670e-05	8.192140e-08	7	true	DILUPBiCGStab	4.773830e-06	2.285510e-08	1	true	DILUPBiCGStab	1.042580e-07	1.912270e-09	1	true	DILUPBiCGStab	5.321400e-06	2.332330e-09	1	true
734           	DILUPBiCGStab	7.020070e-06	2.274480e-08	1	1.124080e-05	9.920630e-08	1	false	DILUPBiCGStab	9.818400e-06	5.050570e-08	1	true	GAMG	1.002780e-05	8.197010e-08	7	true	DILUPBiCGStab	4.759590e-06	2.282120e-08	1	true	DILUPBiCGStab	1.044320e-07	1.913140e-09	1	true	DILUPBiCGStab	5.319330e-06	2.330050e-09	1	true
735           	DILUPBiCGStab	7.013250e-06	2.273040e-08	1	1.123170e-05	9.921090e-08	1	false	DILUPBiCGStab	9.807050e-06	5.049550e-08	1	true	GAMG	1.001820e-05	8.206470e-08	7	true	DILUPBiCGStab	4.778410e-06	2.281820e-08	1	true	DILUPBiCGStab	1.038700e-07	1.905930e-09	1	true	DILUPBiCGStab	5.319610e-06	2.327850e-09	1	true
736           	DILUPBiCGStab	7.006510e-06	2.271620e-08	1	1.122310e-05	9.921830e-08	1	false	DILUPBiCGStab	9.795510e-06	5.048150e-08	1	true	GAMG	1.000900e-05	8.214540e-08	7	true	DILUPBiCGStab	4.771650e-06	2.280110e-08	1	true	DILUPBiCGStab	1.040200e-07	1.906220e-09	1	true	DILUPBiCGStab	5.319360e-06	2.325880e-09	1	true
737           	DILUPBiCGStab	6.999770e-06	2.270170e-08	1	1.121440e-05	9.922330e-08	1	false	DILUPBiCGStab	9.782120e-06	5.046220e-08	1	true	GAMG	1.000100e-05	8.224220e-08	7	true	DILUPBiCGStab	4.748590e-06	2.275230e-08	1	true	DILUPBiCGStab	1.040800e-07	1.906990e-09	1	true	DILUPBiCGStab	5.319130e-06	2.323710e-09	1	true
738           	DILUPBiCGStab	6.992990e-06	2.268690e-08	1	1.120570e-05	9.922890e-08	1	false	DILUPBiCGStab	9.769920e-06	5.044540e-08	1	true	GAMG	1.000050e-05	8.235530e-08	7	true	DILUPBiCGStab	4.762810e-06	2.275090e-08	1	true	DILUPBiCGStab	1.035790e-07	1.899270e-09	1	true	DILUPBiCGStab	5.318970e-06	2.322030e-09	1	true
739           	DILUPBiCGStab	6.986220e-06	2.267210e-08	1	1.119690e-05	9.923150e-08	1	false	DILUPBiCGStab	9.757990e-06	5.043060e-08	1	true	GAMG	1.002020e-05	8.248450e-08	7	true	DILUPBiCGStab	4.755460e-06	2.272350e-08	1	true	DILUPBiCGStab	1.033150e-07	1.895930e-09	1	true	DILUPBiCGStab	5.318590e-06	2.320390e-09	1	true
740           	DILUPBiCGStab	6.979500e-06	2.265740e-08	1	1.118830e-05	9.923300e-08	1	false	DILUPBiCGStab	9.744980e-06	5.040880e-08	1	true	GAMG	1.004080e-05	8.256420e-08	7	true	DILUPBiCGStab	4.739830e-06	2.268330e-08	1	true	DILUPBiCGStab	1.033670e-07	1.895660e-09	1	true	DILUPBiCGStab	5.318330e-06	2.319170e-09	1	true
741           	DILUPBiCGStab	6.972720e-06	2.264220e-08	1	1.117950e-05	9.923420e-08	1	false	DILUPBiCGStab	9.732640e-06	5.039260e-08	1	true	GAMG	1.006260e-05	8.265860e-08	7	true	DILUPBiCGStab	4.749630e-06	2.267100e-08	1	true	DILUPBiCGStab	1.027880e-07	1.889160e-09	1	true	DILUPBiCGStab	5.317950e-06	2.317890e-09	1	true
742           	DILUPBiCGStab	6.965980e-06	2.262680e-08	1	1.117070e-05	9.923460e-08	1	false	DILUPBiCGStab	9.721810e-06	5.037940e-08	1	true	GAMG	1.008630e-05	8.273460e-08	7	true	DILUPBiCGStab	4.750340e-06	2.266000e-08	1	true	DILUPBiCGStab	1.026750e-07	1.885810e-09	1	true	DILUPBiCGStab	5.316300e-06	2.316000e-09	1	true
743           	DILUPBiCGStab	6.959260e-06	2.261120e-08	1	1.116190e-05	9.923430e-08	1	false	DILUPBiCGStab	9.709800e-06	5.036350e-08	1	true	GAMG	1.011360e-05	8.283540e-08	7	true	DILUPBiCGStab	4.736310e-06	2.262050e-08	1	true	DILUPBiCGStab	1.025320e-07	1.885090e-09	1	true	DILUPBiCGStab	5.316180e-06	2.313750e-09	1	true
744           	DILUPBiCGStab	6.952560e-06	2.259540e-08	1	1.115330e-05	9.923220e-08	1	false	DILUPBiCGStab	9.697170e-06	5.034280e-08	1	true	GAMG	1.014590e-05	8.291040e-08	7	true	DILUPBiCGStab	4.735870e-06	2.254670e-08	1	true	DILUPBiCGStab	1.026290e-07	1.885400e-09	1	true	DILUPBiCGStab	5.310740e-06	2.310680e-09	1	true
745           	DILUPBiCGStab	6.945780e-06	2.257890e-08	1	1.114440e-05	9.923000e-08	1	false	DILUPBiCGStab	9.684950e-06	5.032880e-08	1	true	GAMG	1.016750e-05	8.295950e-08	7	true	DILUPBiCGStab	4.730000e-06	2.249080e-08	1	true	DILUPBiCGStab	1.022320e-07	1.879750e-09	1	true	DILUPBiCGStab	5.311390e-06	2.308430e-09	1	true
746           	DILUPBiCGStab	6.939040e-06	2.256270e-08	1	1.113570e-05	9.922780e-08	1	false	DILUPBiCGStab	9.673850e-06	5.031990e-08	1	true	GAMG	1.017710e-05	8.301750e-08	7	true	DILUPBiCGStab	4.724000e-06	2.244030e-08	1	true	DILUPBiCGStab	1.019600e-07	1.876230e-09	1	true	DILUPBiCGStab	5.311490e-06	2.306580e-09	1	true
747           	DILUPBiCGStab	6.932320e-06	2.254640e-08	1	1.112690e-05	9.922540e-08	1	false	DILUPBiCGStab	9.662110e-06	5.030560e-08	1	true	GAMG	1.017170e-05	8.311170e-08	7	true	DILUPBiCGStab	4.725330e-06	2.241450e-08	1	true	DILUPBiCGStab	1.018690e-07	1.875390e-09	1	true	DILUPBiCGStab	5.297940e-06	2.304410e-09	1	true
748           	DILUPBiCGStab	6.925640e-06	2.253030e-08	1	1.111820e-05	9.922390e-08	1	false	DILUPBiCGStab	9.650350e-06	5.028480e-08	1	true	GAMG	1.020610e-05	8.317540e-08	7	true	DILUPBiCGStab	4.717220e-06	2.238590e-08	1	true	DILUPBiCGStab	1.019680e-07	1.875360e-09	1	true	DILUPBiCGStab	5.301110e-06	2.302270e-09	1	true
749           	DILUPBiCGStab	6.918910e-06	2.251360e-08	1	1.110940e-05	9.922110e-08	1	false	DILUPBiCGStab	9.638300e-06	5.026550e-08	1	true	GAMG	1.031620e-05	8.322990e-08	7	true	DILUPBiCGStab	4.704030e-06	2.234560e-08	1	true	DILUPBiCGStab	1.016450e-07	1.870700e-09	1	true	DILUPBiCGStab	5.301970e-06	2.300440e-09	1	true
750           	DILUPBiCGStab	6.912210e-06	2.249670e-08	1	1.110000e-05	9.921570e-08	1	false	DILUPBiCGStab	9.627090e-06	5.024520e-08	1	true	GAMG	1.033690e-05	8.324760e-08	7	true	DILUPBiCGStab	4.700680e-06	2.231930e-08	1	true	DILUPBiCGStab	1.014840e-07	1.868020e-09	1	true	DILUPBiCGStab	5.301440e-06	2.297760e-09	1	true
751           	DILUPBiCGStab	6.905470e-06	2.247890e-08	1	1.109090e-05	9.921410e-08	1	false	DILUPBiCGStab	9.615370e-06	5.023020e-08	1	true	GAMG	1.030230e-05	8.326320e-08	7	true	DILUPBiCGStab	4.710200e-06	2.231160e-08	1	true	DILUPBiCGStab	1.013330e-07	1.866500e-09	1	true	DILUPBiCGStab	5.300580e-06	2.295720e-09	1	true
752           	DILUPBiCGStab	6.898800e-06	2.246180e-08	1	1.108210e-05	9.921450e-08	1	false	DILUPBiCGStab	9.604160e-06	5.021320e-08	1	true	GAMG	1.029090e-05	8.328500e-08	7	true	DILUPBiCGStab	4.700460e-06	2.228480e-08	1	true	DILUPBiCGStab	1.013350e-07	1.865630e-09	1	true	DILUPBiCGStab	5.282610e-06	2.292590e-09	1	true
753           	DILUPBiCGStab	6.892090e-06	2.244480e-08	1	1.107260e-05	9.920070e-08	1	false	DILUPBiCGStab	9.592110e-06	5.019420e-08	1	true	GAMG	1.026370e-05	8.334210e-08	7	true	DILUPBiCGStab	4.685150e-06	2.224370e-08	1	true	DILUPBiCGStab	1.010910e-07	1.861930e-09	1	true	DILUPBiCGStab	5.287970e-06	2.290710e-09	1	true
754           	DILUPBiCGStab	6.885410e-06	2.242790e-08	1	1.106340e-05	9.918830e-08	1	false	DILUPBiCGStab	9.580810e-06	5.017180e-08	1	true	GAMG	1.021680e-05	8.337580e-08	7	true	DILUPBiCGStab	4.680220e-06	2.217690e-08	1	true	DILUPBiCGStab	1.009740e-07	1.859690e-09	1	true	DILUPBiCGStab	5.285380e-06	2.285740e-09	1	true
755           	DILUPBiCGStab	6.878680e-06	2.241030e-08	1	1.105400e-05	9.917460e-08	1	false	DILUPBiCGStab	9.569170e-06	5.014960e-08	1	true	GAMG	1.017650e-05	8.342390e-08	7	true	DILUPBiCGStab	4.676300e-06	2.213010e-08	1	true	DILUPBiCGStab	1.007560e-07	1.857890e-09	1	true	DILUPBiCGStab	5.285320e-06	2.281230e-09	1	true
756           	DILUPBiCGStab	6.872000e-06	2.239260e-08	1	1.104460e-05	9.915910e-08	1	false	DILUPBiCGStab	9.557570e-06	5.012310e-08	1	true	GAMG	1.015310e-05	8.347310e-08	7	true	DILUPBiCGStab	4.669460e-06	2.208600e-08	1	true	DILUPBiCGStab	1.006860e-07	1.856870e-09	1	true	DILUPBiCGStab	5.284310e-06	2.279100e-09	1	true
757           	DILUPBiCGStab	6.865270e-06	2.237460e-08	1	1.103500e-05	9.914180e-08	1	false	DILUPBiCGStab	9.545970e-06	5.010020e-08	1	true	GAMG	1.014120e-05	8.355130e-08	7	true	DILUPBiCGStab	4.662870e-06	2.204970e-08	1	true	DILUPBiCGStab	1.003540e-07	1.853260e-09	1	true	DILUPBiCGStab	5.283090e-06	2.277370e-09	1	true
758           	DILUPBiCGStab	6.858590e-06	2.235640e-08	1	1.102560e-05	9.913140e-08	1	false	DILUPBiCGStab	9.534750e-06	5.007490e-08	1	true	GAMG	1.015690e-05	8.361670e-08	7	true	DILUPBiCGStab	4.666050e-06	2.202860e-08	1	true	DILUPBiCGStab	1.003060e-07	1.852010e-09	1	true	DILUPBiCGStab	5.282460e-06	2.276260e-09	1	true
759           	DILUPBiCGStab	6.851850e-06	2.233790e-08	1	1.101590e-05	9.910790e-08	1	false	DILUPBiCGStab	9.523600e-06	5.005520e-08	1	true	GAMG	1.015530e-05	8.367130e-08	7	true	DILUPBiCGStab	4.659260e-06	2.197550e-08	1	true	DILUPBiCGStab	1.001000e-07	1.849730e-09	1	true	DILUPBiCGStab	5.279040e-06	2.273260e-09	1	true
760           	DILUPBiCGStab	6.845170e-06	2.231940e-08	1	1.100640e-05	9.908520e-08	1	false	DILUPBiCGStab	9.512260e-06	5.003200e-08	1	true	GAMG	1.014420e-05	8.370050e-08	7	true	DILUPBiCGStab	4.653980e-06	2.193620e-08	1	true	DILUPBiCGStab	1.000580e-07	1.848570e-09	1	true	DILUPBiCGStab	5.278730e-06	2.271260e-09	1	true
761           	DILUPBiCGStab	6.838440e-06	2.230040e-08	1	1.099700e-05	9.906450e-08	1	false	DILUPBiCGStab	9.500860e-06	5.001180e-08	1	true	GAMG	1.013180e-05	8.368570e-08	7	true	DILUPBiCGStab	4.648050e-06	2.190090e-08	1	true	DILUPBiCGStab	9.985320e-08	1.845770e-09	1	true	DILUPBiCGStab	5.277530e-06	2.269350e-09	1	true
762           	DILUPBiCGStab	6.831760e-06	2.228160e-08	1	1.098750e-05	9.904210e-08	1	false	DILUPBiCGStab	9.489760e-06	4.998650e-08	1	true	GAMG	1.012150e-05	8.364950e-08	7	true	DILUPBiCGStab	4.646140e-06	2.187220e-08	1	true	DILUPBiCGStab	9.976450e-08	1.844890e-09	1	true	DILUPBiCGStab	5.276420e-06	2.267450e-09	1	true
